abandoned	abandoned_life	able	able_compassion	absolutely	absolutely_worthless	accept	accept_notice	accepted	accepted_depression	accomplishment	accomplishment_make	according	according_good	account	account_community	achieve	achieve_happier	act	act_crying	actually	actually_happier	actually_make	ad	ad_method	add	add_make	added	added_new	addition	addition_help	adventurous	adventurous_fun	affect	affect_boring	affect_wake	aggressive	aggressive_make	ago	ago_make	aligner	aligner_normal	alleviate	alleviate_pet	allow	allow_express	allow_relax	altogether	altogether_better	angry	angry_aggressive	angry_think	angry_want	annoying	annoying_wrong	answer	answer_like	anxiety	anxiety_depression	anxious	anxious_panicky	anybody	apart	apart_love	apparent	apparent_dont	appearance	appearance_doesnt	ask	ask_body	attitude	attitude_help	audio	audio_better	august	august_august	august_message	august_today	aware	aware_little	awe	awe_summer	bad	bad_birth	bad_bit	bad_eat	bad_ex	bad_health	bad_look	bad_making	bad_mood	banish	banish_bad	beating	beating_winter	begin	begin_actually	begin_natural	begin_quickly	believe	believe_related	best	best_make	best_way	better	better_ad	better_addition	better_bad	better_better	better_bounce	better_cognitive	better_comment	better_different	better_dont	better_empathic	better_especially	better_everybody	better_good	better_great	better_grocery	better_happiness	better_kindness	better_label	better_learning	better_little	better_living	better_long	better_make	better_making	better_mood	better_music	better_notice	better_people	better_read	better_reading	better_relieved	better_right	better_scolding	better_shouting	better_smiling	better_tune	better_understand	better_want	better_way	better_works	big	big_sadness	birth	birth_believe	bit	bit_better	bit_bit	bit_ceramics	bit_free	bit_happier	blue	blue_little	blue_low	body	body_burning	body_designed	body_like	body_mind	body_probably	body_satisfied	body_subjectively	book	book_angry	book_times	boost	boost_creativity	boredom	boring	boring_routine	bounce	bounce_situation	broken	broken_different	broken_way	browse	bummed	bummed_way	burning	burning_body	calm	calm_begin	calm_calm	calm_content	cancel	cancel_forget	capacity	capacity_better	capacity_happiness	cause	cause_little	cause_people	cause_person	cause_relate	causing	causing_powerless	causing_talking	celebrate	celebrate_delight	ceramics	ceramics_peace	change	change_body	change_make	chaos	chaos_life	check	check_help	check_make	choose	choose_choose	choose_like	clap	clap_come	clap_like	classroom	classroom_help	close	close_contemporary	close_highly	cognitive	cognitive_smiling	cold	cold_feeling	come	come_false	come_like	come_share	comfort	comfort_listening	comfort_people	comfortable	comfortable_different	comfortable_positively	comfortable_sure	comment	comment_people	common	common_really	community	community_organization	comparison	comparison_sadness	compassion	compassion_friend	compassion_understand	complete	complete_bad	completely	completely_classroom	completely_completely	completely_good	concentrate	concentrate_help	confident	confident_boost	confident_good	confused	confused_dont	confused_wretched	consider	consider_normal	consolation	console	console_distant	contemporary	contemporary_feeling	content	content_apart	contentment	contentment_peace	contentment_smile	continuously	continuously_boredom	control	control_reduce	cope	cope_mind	cover	cover_august	create	create_work	creativity	creativity_make	creeping	creeping_grief	crying	crying_focus	crying_improve	crying_make	curling	curling_identify	dance	dance_like	dancing	dancing_view	day	day_day	day_depressed	day_dusk	day_exactly	day_gloomy	day_happier	day_infinite	day_time	day_want	days	days_days	days_dejected	days_hopeless	dead	dead_physically	deal	decide	decide_causing	decision	decision_good	decompress	decompress_relieve	definitely	definitely_got	definitely_make	dejected	dejected_dejected	dejected_despondent	delight	delight_enjoy	depend	depend_cause	depressed	depressed_family	depressed_lack	depressed_like	depressed_lonely	depressed_productive	depressed_read	depressed_times	depression	depression_bad	depression_common	depression_exhausted	depression_happier	depression_support	depression_talking	depression_unable	deserve	deserve_little	deserving	deserving_day	designed	designed_happier	desirable	desperation	desperation_thought	despondent	despondent_work	diet	diet_make	difference	difference_love	different	different_make	different_sadness	discover	discover_whats	disguise	disguise_safe	disrespectful	disrespectful_disguise	dissatisfied	dissatisfied_unhappy	distant	distant_depressed	distant_presence	distressing	distressing_situation	doctor	doctor_ways	document	document_positive	doesnt	doesnt_change	doesnt_good	doesnt_matter	dont	dont_cold	dont_great	dont_hurt	dont_know	dont_like	dont_spin	dont_thankful	dont_understand	drag	drag_life	drained	drained_spiritually	drowsiness	drowsiness_day	dusk	dwell	dwell_unable	ease	ease_mood	eat	eat_affect	effort	effort_compassion	elevator	elevator_make	emotion	emotion_make	emotion_night	emotion_people	emotionally	emotionally_drained	empathic	empathic_presence	energy	energy_depressed	energy_people	engaged	engaged_wrong	enjoy	enjoy_exult	enjoying	enjoying_life	enter	enter_set	especially	especially_like	especially_make	everybody	everybody_better	ex	ex_distant	exactly	exactly_like	exactly_make	example	example_make	example_unhappy	excited	excited_added	exhausted	exhausted_helpless	experience	experience_ruminate	explain	explain_dont	express	express_sadness	expressive	expressive_smile	extra	extra_effort	exult	exult_glory	fabulous	face	face_days	fact	fact_able	fact_crying	fact_especially	fact_forcing	fake	fake_til	fake_till	false	false_later	family	family_life	family_member	fantastic	fantastic_hope	fantastic_time	feed	feed_added	feeling	feeling_excited	feeling_kind	feeling_rushing	feeling_tell	feeling_young	figure	figure_figure	figure_way	finally	finally_accepted	finding	finding_instantly	flag	flag_positively	focus	focus_happiest	follow	follow_good	forcing	forcing_positive	forever	forever_identify	forget	forget_sadness	forget_zoo	forgot	forgot_account	free	free_submit	free_ways	friend	friend_make	friendly	friendly_stack	frowning	frowning_instead	fuel	fuel_needs	fun	fun_better	fun_cause	fun_fabulous	fun_text	ghost	ghost_creeping	girl	girl_sense	glad	glad_star	gloomy	gloomy_tired	glory	glory_joy	goes	goes_ways	good	good_ago	good_better	good_body	good_chaos	good_comfort	good_fact	good_fake	good_fantastic	good_feeling	good_good	good_graduated	good_grateful	good_happiness	good_inspirational	good_life	good_list	good_make	good_night	good_note	good_pain	good_person	good_quote	good_reason	good_slice	good_stay	good_sure	good_totally	good_try	good_want	good_ways	got	got_loss	graduated	graduated_today	grateful	grateful_happiness	grateful_likely	gratitude	gratitude_remember	gray	gray_rainy	great	great_check	great_come	great_good	great_make	great_time	grief	grief_sorrowful	grief_trouble	grocery	grocery_store	grouchy	grouchy_read	guidance	guidance_need	guilty	guilty_achieve	guilty_use	guy	guy_girl	guy_video	handmade	happier	happier_beating	happier_body	happier_change	happier_day	happier_decompress	happier_eat	happier_engaged	happier_fact	happier_happier	happier_help	happier_impact	happier_later	happier_like	happier_make	happier_negative	happier_night	happier_overall	happier_pen	happier_poll	happier_positive	happier_proven	happier_really	happier_satisfied	happier_smile	happier_smiling	happier_spend	happier_stress	happier_study	happier_time	happier_try	happier_want	happier_work	happier_working	happiest	happiest_helpful	happiness	happiness_bad	happiness_clap	happiness_good	happiness_start	happiness_unlock	hard	hard_causing	health	healthy	healthy_time	healthy_ways	help	help_alleviate	help_better	help_bit	help_check	help_comfortable	help_confident	help_feeling	help_good	help_helping	help_purpose	help_routine	help_strong	helpful	helpful_thanks	helping	helping_happier	helpless	helpless_enter	helpless_hopeless	helpless_numb	highly	highly_desirable	hope	hope_better	hopeless	hopeless_cope	hopeless_think	hopelessness	hopelessness_people	hormonal	hormonal_people	hurt	hurt_let	hurt_like	husband	husband_dont	identify	identify_make	image	image_need	immune	impact	impact_want	important	important_loss	improve	improve_mood	infinite	infinite_ways	inspirational	inspirational_good	inspirational_make	instantly	instantly_make	instantly_taking	instead	instead_choose	instead_make	joy	joy_jump	jump	jump_celebrate	kind	kind_unintentionally	kindness	kindness_hormonal	know	know_like	know_want	know_way	know_young	knowing	knowing_accept	label	label_way	lack	language	language_discover	later	later_like	later_logic	laying	laying_ghost	learn	learn_life	learning	learning_aware	learning_deal	left	left_bad	let	let_allow	let_miss	lethargic	lethargic_mood	life	life_altogether	life_better	life_calm	life_control	life_doesnt	life_drained	life_happiness	life_help	life_life	life_like	life_make	life_normal	life_overall	life_person	life_satisfied	life_share	lifting	lifting_broken	like	like_absolutely	like_act	like_add	like_annoying	like_anybody	like_cancel	like_crying	like_curling	like_dancing	like_deserving	like_enjoying	like_example	like_frowning	like_good	like_guy	like_happiness	like_life	like_lifting	like_like	like_listen	like_lonely	like_longer	like_losing	like_love	like_make	like_mood	like_need	like_page	like_people	like_really	like_related	like_rest	like_room	like_sadness	like_say	like_sense	like_smiling	like_social	like_somewhat	like_song	like_thats	like_truth	like_trying	like_view	like_world	like_write	like_yahoo	likely	likely_depressed	likely_happier	likely_unhappy	list	list_comfort	listen	listen_like	listen_time	listening	listening_relax	little	little_better	little_bit	little_blue	little_dont	little_energy	little_make	little_overwhelming	live	live_moment	living	living_make	logging	logging_like	logging_logging	logic	logic_bad	lonely	lonely_depressed	lonely_lonely	lonely_make	lonely_suddenly	lonely_talk	long	longer	longer_cause	look	look_mirror	losing	losing_like	losing_losing	loss	loss_loss	loss_lost	loss_sadness	lost	lost_finally	lost_school	love	love_best	love_like	love_music	love_true	love_twinkly	love_way	low	low_energy	low_normal	majority	majority_people	make	make_accomplishment	make_angry	make_bad	make_better	make_body	make_clap	make_comfortable	make_complete	make_depressed	make_emotionally	make_extra	make_family	make_goes	make_good	make_gratitude	make_great	make_happier	make_image	make_know	make_life	make_like	make_lonely	make_love	make_music	make_negative	make_news	make_people	make_plan	make_pleasant	make_pretty	make_related	make_right	make_scoring	make_smile	make_time	make_utterly	make_vulnerable	make_way	make_wish	make_worse	make_write	making	making_bad	making_better	making_console	making_good	making_inspirational	making_life	making_people	making_retail	making_worse	matter	matter_close	maybe	maybe_disrespectful	maybe_like	member	mental	mental_audio	message	message_page	method	method_mood	mind	mind_body	mind_spirit	mirror	mirror_make	miserable	miserable_really	miss	miss_missing	missing	missing_watch	moment	moment_abandoned	moment_good	moment_happier	mood	mood_depression	mood_emotion	mood_happier	mood_life	mood_make	mood_person	mood_urge	morning	morning_day	morning_normal	morning_stupid	mournful	mournful_close	mournful_expressive	music	music_better	music_make	music_video	natural	natural_like	natural_schoolwork	need	need_concentrate	need_continuously	need_happier	need_little	needs	needs_sluggish	negative	negative_instead	negative_make	new	new_added	new_cover	new_feeling	new_good	new_moment	news	news_feed	news_parent	night	night_added	night_definitely	night_deserve	normal	normal_emotion	normal_healthy	normal_like	normal_morning	normal_normal	normal_people	normal_story	note	note_completely	notice	notice_knowing	notice_try	numb	numb_restless	official	official_music	organization	organization_public	organized	organized_according	outside	outside_sunshine	overall	overall_life	overall_spend	overall_way	overwhelming	overwhelming_decision	overwhelming_like	overwhelming_try	page	page_august	page_news	pain	pain_troubling	panicky	panicky_angry	panicky_anxious	parent	parent_make	pass	pass_better	passion	passion_happier	password	password_forgot	past	past_want	peace	peace_doesnt	peace_help	pen	pen_begin	people	people_absolutely	people_better	people_come	people_comparison	people_depression	people_dont	people_good	people_happier	people_helpless	people_life	people_like	people_low	people_series	people_terrible	people_various	people_want	people_worse	person	person_good	person_guy	person_making	person_sleepy	personal	personal_question	perspective	perspective_consider	pet	pet_dont	philosophy	philosophy_like	physically	physically_smile	plan	plan_life	pleasant	pleasant_positively	pleasure	pleasure_life	plus	plus_browse	pointed	pointed_like	poll	poll_today	positive	positive_attitude	positive_grateful	positive_help	positively	positively_likely	positively_make	powerless	powerless_decide	powerless_watch	presence	presence_make	pretty	pretty_bummed	probably	probably_affect	probably_good	problem	problem_people	productive	productive_fact	proven	proven_make	psychological	psychological_immune	public	public_logging	purpose	purpose_control	purpose_making	question	question_know	quickly	quickly_begin	quickly_happier	quote	quote_happiness	rainy	rainy_day	read	read_diet	read_drag	read_healthy	reading	reading_sleeping	really	really_anxious	really_confused	really_depression	really_miserable	really_want	reason	reason_hard	reason_like	reason_way	reassuring	reassuring_think	reduce	reduce_sadness	reflect	reflect_sense	relate	related	related_big	related_happier	related_make	related_sadness	relax	relax_day	relax_fun	relaxed	relieve	relieve_stress	relieved	relieved_majority	relieved_way	remember	remember_grateful	removal	removal_relaxed	research	responsible	responsible_drowsiness	rest	rest_life	rest_worthless	restless	restless_like	retail	reward	reward_purpose	right	right_emotionally	right_seek	right_times	room	room_clap	routine	routine_make	routine_want	ruminate	ruminate_dwell	rushing	rushing_make	saddening	saddening_normal	saddening_sadness	sadness	sadness_dance	sadness_day	sadness_depression	sadness_husband	sadness_let	sadness_like	sadness_making	sadness_overwhelming	sadness_pass	sadness_past	sadness_problem	sadness_saddening	sadness_sadness	sadness_youve	safe	safe_related	satisfaction	satisfaction_pleasure	satisfied	satisfied_life	satisfied_making	satisfied_week	say	say_starting	school	school_wrong	schoolwork	schoolwork_make	scolding	scolding_bit	scoring	scoring_positive	seek	seek_happiness	sense	sense_calm	sense_consolation	sense_hopelessness	series	set	set_depression	share	share_aligner	share_happier	shouting	shouting_make	simply	simply_sadness	situation	situation_help	situation_learning	situation_like	situation_make	sky	sky_awe	sleeping	sleeping_like	sleepy	sleepy_lethargic	sleepy_people	slice	slice_organized	sluggish	sluggish_grouchy	smile	smile_actually	smile_dont	smile_drained	smile_face	smile_hurt	smile_quickly	smile_right	smile_today	smiling	smiling_good	smiling_make	smiling_situation	smiling_smile	social	social_reward	somewhat	somewhat_reassuring	song	song_better	song_make	sorrowful	sorrowful_mournful	special	special_new	spend	spend_make	spend_passion	spend_time	spin	spin_need	spirit	spirit_healthy	spiritually	spiritually_dead	stack	stack_little	star	star_jump	star_star	start	start_happier	start_lonely	starting	starting_morning	stay	stay_ease	store	store_make	story	story_great	stress	stress_anxiety	stress_happier	strong	strong_confident	study	study_appearance	study_like	stupid	stupid_desperation	subjectively	subjectively_contentment	submit	suddenly	suddenly_apparent	suddenly_reason	suicide	summer	summer_answer	sunshine	sunshine_make	support	support_guidance	sure	sure_book	sure_fuel	tagged	tagged_good	taking	taking_live	talk	talk_usual	talking	talking_like	tell	tell_start	terrible	terrible_make	text	text_book	thankful	thankful_perspective	thanks	thanks_powerless	thats	thats_clap	thats_come	think	think_good	think_mood	think_suicide	think_today	thought	thought_make	til	til_research	till	till_follow	time	time_ask	time_experience	time_good	time_instantly	time_life	time_make	time_pointed	time_song	time_want	times	times_depressed	times_doctor	times_forever	times_maybe	tired	tired_responsible	today	today_bad	today_good	today_kind	tonight	tonight_suddenly	totally	totally_like	trouble	trouble_explain	troubling	troubling_smiling	true	true_make	truth	truth_word	try	try_adventurous	try_figure	try_help	try_make	try_outside	trying	trying_better	tune	tune_wot	twice	twice_times	twinkly	twinkly_year	unable	unable_experience	unable_simply	understand	understand_learn	understand_listen	understand_mental	understand_situation	understand_time	undeserving	undeserving_today	unhappy	unhappy_create	unhappy_dissatisfied	unhappy_guilty	unintentionally	unintentionally_unwanted	unlock	unlock_capacity	unwanted	unwanted_definitely	urge	urge_like	use	use_like	use_love	usual	usual_helpless	utterly	utterly_worthless	various	various_people	video	video_clap	video_handmade	view	view_good	view_image	vulnerable	vulnerable_important	wake	wake_difference	want	want_better	want_crying	want_elevator	want_fact	want_free	want_happier	want_know	want_like	want_lost	want_make	want_maybe	want_time	watch	watch_language	watch_natural	way	way_best	way_better	way_big	way_document	way_example	way_flag	way_friendly	way_good	way_happier	way_make	way_probably	way_sadness	way_think	ways	ways_better	ways_finding	ways_help	ways_make	ways_making	week	week_make	whats	whats_making	winter	winter_better	wish	wish_making	wont	wont_fun	word	word_like	word_truth	work	work_guilty	work_morning	work_really	work_work	working	working_want	works	works_time	world	world_know	world_sky	worn	worn_better	worse	worse_make	worse_overwhelming	worse_psychological	worse_way	worthless	worthless_left	worthless_moment	worthless_undeserving	worthless_want	wot	wretched	wretched_contentment	wretched_make	write	write_emotion	write_list	wrong	wrong_confused	wrong_make	wrong_tonight	yahoo	yahoo_philosophy	year	year_like	young	young_people	young_relieved	youve	youve_broken	zoo	zoo_use	emotion1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HAPPY
